timestamp,open,high,low,close,volume,asset,hl_symbol
2025-05-14 17:29:59,403.4,403.52,398.68,401.51,291.361,BCH,BCH
2025-05-14 17:59:59,401.02,403.34,400.88,402.7,12.347,BCH,BCH
2025-05-14 18:29:59,402.98,404.31,401.98,402.93,223.505,BCH,BCH
2025-05-14 18:59:59,402.94,403.99,402.83,403.36,8.968,BCH,BCH
2025-05-14 19:29:59,403.88,404.17,403.29,403.37,34.85,BCH,BCH
2025-05-14 19:59:59,403.21,403.87,402.71,403.76,34.317,BCH,BCH
2025-05-14 20:29:59,403.86,405.23,403.75,405.23,19.296,BCH,BCH
2025-05-14 20:59:59,405.38,405.82,404.09,405.0,57.825,BCH,BCH
2025-05-14 21:29:59,405.0,405.0,402.29,403.29,27.726,BCH,BCH
2025-05-14 21:59:59,403.36,405.25,402.7,404.57,21.089,BCH,BCH
2025-05-14 22:29:59,404.72,405.02,401.84,402.5,54.83,BCH,BCH
2025-05-14 22:59:59,402.42,402.42,400.59,401.17,9.399,BCH,BCH
2025-05-14 23:29:59,401.17,401.41,399.99,401.14,23.372,BCH,BCH
2025-05-14 23:59:59,401.47,402.62,401.25,402.14,15.785,BCH,BCH
2025-05-15 00:29:59,402.14,404.65,401.8,404.24,50.521,BCH,BCH
2025-05-15 00:59:59,404.36,404.6,402.7,403.61,101.494,BCH,BCH
2025-05-15 01:29:59,403.83,404.36,401.58,401.87,28.171,BCH,BCH
2025-05-15 01:59:59,401.9,401.97,396.79,397.24,279.267,BCH,BCH
2025-05-15 02:29:59,397.33,400.63,397.03,400.28,26.857,BCH,BCH
2025-05-15 02:59:59,400.32,401.11,399.9,400.3,97.921,BCH,BCH
2025-05-15 03:29:59,400.24,400.6,399.11,399.68,11.011,BCH,BCH
2025-05-15 03:59:59,400.05,400.16,397.94,398.1,27.095,BCH,BCH
2025-05-15 04:29:59,398.21,400.05,397.93,399.92,23.078,BCH,BCH
2025-05-15 04:59:59,399.64,399.98,397.55,398.77,18.452,BCH,BCH
2025-05-15 05:29:59,398.95,398.96,395.7,396.71,50.59,BCH,BCH
2025-05-15 05:59:59,396.46,396.89,392.19,392.72,95.656,BCH,BCH
2025-05-15 06:29:59,392.87,394.89,392.7,394.52,150.766,BCH,BCH
2025-05-15 06:59:59,394.28,394.61,390.86,393.37,121.635,BCH,BCH
