timestamp,open,high,low,close,volume,asset,hl_symbol
2025-05-14 17:29:59,3.2621,3.265,3.2294,3.2443,28688.0,TON,TON
2025-05-14 17:59:59,3.2454,3.2681,3.2439,3.2681,19478.4,TON,TON
2025-05-14 18:29:59,3.2695,3.2846,3.2643,3.2755,57409.4,TON,TON
2025-05-14 18:59:59,3.2734,3.279,3.265,3.2718,39867.9,TON,TON
2025-05-14 19:29:59,3.2761,3.2869,3.2716,3.2716,5587.5,TON,TON
2025-05-14 19:59:59,3.2738,3.2772,3.2667,3.2718,4674.3,TON,TON
2025-05-14 20:29:59,3.2718,3.2809,3.2662,3.2684,3283.7,TON,TON
2025-05-14 20:59:59,3.2657,3.2689,3.2576,3.2614,4955.1,TON,TON
2025-05-14 21:29:59,3.2516,3.2529,3.2388,3.2473,3011.7,TON,TON
2025-05-14 21:59:59,3.2534,3.2616,3.2416,3.2605,3073.6,TON,TON
2025-05-14 22:29:59,3.2577,3.261,3.2416,3.2425,13021.8,TON,TON
2025-05-14 22:59:59,3.2434,3.2455,3.235,3.2399,15246.4,TON,TON
2025-05-14 23:29:59,3.2399,3.2419,3.2239,3.2404,21656.2,TON,TON
2025-05-14 23:59:59,3.2419,3.2518,3.241,3.248,1837.5,TON,TON
2025-05-15 00:29:59,3.248,3.2761,3.247,3.2742,6178.0,TON,TON
2025-05-15 00:59:59,3.2749,3.2879,3.2737,3.2767,20295.9,TON,TON
2025-05-15 01:29:59,3.2757,3.2784,3.261,3.2638,34679.9,TON,TON
2025-05-15 01:59:59,3.2628,3.2628,3.2138,3.2231,27461.6,TON,TON
2025-05-15 02:29:59,3.2233,3.2437,3.2203,3.2431,2244.2,TON,TON
2025-05-15 02:59:59,3.2426,3.2606,3.2426,3.244,6995.8,TON,TON
2025-05-15 03:29:59,3.2441,3.2584,3.2368,3.2573,4030.1,TON,TON
2025-05-15 03:59:59,3.2593,3.2636,3.2248,3.2298,48210.0,TON,TON
2025-05-15 04:29:59,3.2298,3.2494,3.2243,3.2461,7346.5,TON,TON
2025-05-15 04:59:59,3.249,3.2573,3.2385,3.254,8796.3,TON,TON
2025-05-15 05:29:59,3.2535,3.2553,3.2338,3.2487,10967.8,TON,TON
2025-05-15 05:59:59,3.2507,3.2671,3.2192,3.2228,125469.2,TON,TON
2025-05-15 06:29:59,3.2249,3.2382,3.2181,3.2254,33424.1,TON,TON
2025-05-15 06:59:59,3.226,3.226,3.1623,3.1952,92246.6,TON,TON
2025-05-15 07:29:59,3.1951,3.2019,3.1575,3.1584,40121.3,TON,TON
