timestamp,open,high,low,close,volume,asset,hl_symbol
2025-05-14 17:29:59,0.021638,0.021653,0.021392,0.021525,23513.0,GALA,GALA
2025-05-14 17:59:59,0.021527,0.021704,0.021527,0.021704,38660.0,GALA,GALA
2025-05-14 18:29:59,0.021721,0.021801,0.021642,0.021701,41002.0,GALA,GALA
2025-05-14 18:59:59,0.021689,0.021706,0.021618,0.02168,23152.0,GALA,GALA
2025-05-14 19:29:59,0.021665,0.021716,0.021586,0.021595,29316.0,GALA,GALA
2025-05-14 19:59:59,0.021587,0.02172,0.021541,0.02167,107789.0,GALA,GALA
2025-05-14 20:29:59,0.021684,0.021737,0.02164,0.021689,79260.0,GALA,GALA
2025-05-14 20:59:59,0.021665,0.021739,0.021627,0.021627,23282.0,GALA,GALA
2025-05-14 21:29:59,0.021579,0.021579,0.021449,0.021557,32029.0,GALA,GALA
2025-05-14 21:59:59,0.021587,0.021697,0.021536,0.021659,329581.0,GALA,GALA
2025-05-14 22:29:59,0.021675,0.021738,0.021537,0.021587,91902.0,GALA,GALA
2025-05-14 22:59:59,0.0216,0.0216,0.021423,0.021492,206073.0,GALA,GALA
2025-05-14 23:29:59,0.021476,0.021476,0.021284,0.021426,56133.0,GALA,GALA
2025-05-14 23:59:59,0.021418,0.021508,0.021409,0.021464,27477.0,GALA,GALA
2025-05-15 00:29:59,0.021475,0.0217,0.021475,0.021677,44383.0,GALA,GALA
2025-05-15 00:59:59,0.021669,0.021815,0.021628,0.021756,44509.0,GALA,GALA
2025-05-15 01:29:59,0.021767,0.02182,0.021569,0.021601,29503.0,GALA,GALA
2025-05-15 01:59:59,0.021603,0.021603,0.021109,0.021153,978919.0,GALA,GALA
2025-05-15 02:29:59,0.021152,0.021417,0.021152,0.021417,18937.0,GALA,GALA
2025-05-15 02:59:59,0.021359,0.021475,0.021225,0.021387,31474.0,GALA,GALA
2025-05-15 03:29:59,0.021404,0.021455,0.021306,0.021413,23579.0,GALA,GALA
2025-05-15 03:59:59,0.021457,0.021457,0.021166,0.021204,68391.0,GALA,GALA
2025-05-15 04:29:59,0.021225,0.021296,0.021145,0.021296,18473.0,GALA,GALA
2025-05-15 04:59:59,0.021286,0.021286,0.021146,0.021235,21020.0,GALA,GALA
2025-05-15 05:29:59,0.021266,0.021266,0.020966,0.02111,99743.0,GALA,GALA
2025-05-15 05:59:59,0.021127,0.021127,0.020766,0.020838,26867.0,GALA,GALA
2025-05-15 06:29:59,0.02082,0.020986,0.020792,0.020928,243691.0,GALA,GALA
2025-05-15 06:59:59,0.020754,0.020754,0.020585,0.020728,173332.0,GALA,GALA
2025-05-15 07:29:59,0.020684,0.020715,0.020344,0.020362,48330.0,GALA,GALA
2025-05-15 07:59:59,0.020391,0.020391,0.02006,0.02006,368906.0,GALA,GALA
2025-05-15 08:29:59,0.020047,0.020461,0.020047,0.020461,797562.0,GALA,GALA
2025-05-15 08:59:59,0.020412,0.020648,0.020412,0.020647,253709.0,GALA,GALA
2025-05-15 09:29:59,0.020615,0.020638,0.02047,0.020518,682743.0,GALA,GALA
2025-05-15 09:59:59,0.020458,0.020458,0.020225,0.020367,79034.0,GALA,GALA
2025-05-15 10:29:59,0.020383,0.020383,0.020093,0.020242,83672.0,GALA,GALA
2025-05-15 10:59:59,0.020221,0.020221,0.01994,0.020138,478930.0,GALA,GALA
2025-05-15 11:29:59,0.020141,0.02043,0.020141,0.02043,176238.0,GALA,GALA
2025-05-15 11:59:59,0.02042,0.020511,0.020286,0.020408,150165.0,GALA,GALA
2025-05-15 12:29:59,0.020336,0.020353,0.020212,0.020212,32869.0,GALA,GALA
2025-05-15 12:59:59,0.020194,0.020563,0.020194,0.020418,1907966.0,GALA,GALA
2025-05-15 13:29:59,0.020384,0.020517,0.020326,0.020397,700551.0,GALA,GALA
2025-05-15 13:59:59,0.020375,0.020476,0.019835,0.020055,671678.0,GALA,GALA
2025-05-15 14:29:59,0.020126,0.020132,0.019639,0.01988,550497.0,GALA,GALA
2025-05-15 14:59:59,0.01981,0.019906,0.019601,0.019906,143063.0,GALA,GALA
2025-05-15 15:29:59,0.019904,0.02017,0.019854,0.02017,32080.0,GALA,GALA
2025-05-15 15:59:59,0.02018,0.020635,0.02018,0.020625,96784.0,GALA,GALA
2025-05-15 16:29:59,0.020601,0.020696,0.020498,0.020514,367202.0,GALA,GALA
2025-05-15 16:59:59,0.020543,0.02091,0.020468,0.02091,356342.0,GALA,GALA
2025-05-15 17:29:59,0.020922,0.021101,0.020821,0.0211,332410.0,GALA,GALA
2025-05-15 17:59:59,0.021123,0.021123,0.020816,0.020877,171684.0,GALA,GALA
2025-05-15 18:29:59,0.020886,0.020886,0.020559,0.020615,562783.0,GALA,GALA
2025-05-15 18:59:59,0.020553,0.020623,0.020113,0.02012,164223.0,GALA,GALA
2025-05-15 19:29:59,0.020128,0.020434,0.020041,0.020145,704356.0,GALA,GALA
2025-05-15 19:59:59,0.020194,0.020288,0.020138,0.020239,115541.0,GALA,GALA
2025-05-15 20:29:59,0.020235,0.020349,0.019985,0.020256,3999953.0,GALA,GALA
2025-05-15 20:59:59,0.020266,0.020292,0.020067,0.020117,228814.0,GALA,GALA
2025-05-15 21:29:59,0.020125,0.020132,0.019577,0.019771,358252.0,GALA,GALA
2025-05-15 21:59:59,0.019581,0.020037,0.019581,0.019983,75500.0,GALA,GALA
2025-05-15 22:29:59,0.020054,0.02021,0.020015,0.020088,84914.0,GALA,GALA
2025-05-15 22:59:59,0.020052,0.020175,0.019909,0.019932,34814.0,GALA,GALA
2025-05-15 23:29:59,0.019862,0.019862,0.019383,0.019451,188167.0,GALA,GALA
2025-05-15 23:59:59,0.019573,0.019934,0.019573,0.019847,75054.0,GALA,GALA
2025-05-16 00:29:59,0.019861,0.019948,0.019728,0.019908,309032.0,GALA,GALA
2025-05-16 00:59:59,0.019991,0.020118,0.019935,0.019938,41128.0,GALA,GALA
2025-05-16 01:29:59,0.01995,0.020008,0.019744,0.019946,154141.0,GALA,GALA
2025-05-16 01:59:59,0.019954,0.020109,0.019898,0.020027,26812.0,GALA,GALA
2025-05-16 02:29:59,0.020038,0.020285,0.020022,0.020207,878117.0,GALA,GALA
2025-05-16 02:59:59,0.02026,0.020379,0.020154,0.020166,46029.0,GALA,GALA
2025-05-16 03:29:59,0.020178,0.020274,0.020117,0.020206,432471.0,GALA,GALA
2025-05-16 03:59:59,0.020196,0.020285,0.020113,0.020254,832160.0,GALA,GALA
2025-05-16 04:29:59,0.020276,0.020344,0.020156,0.020156,428060.0,GALA,GALA
2025-05-16 04:59:59,0.020145,0.020145,0.019976,0.020075,21105.0,GALA,GALA
2025-05-16 05:29:59,0.020163,0.020356,0.020163,0.020356,80610.0,GALA,GALA
2025-05-16 05:59:59,0.02036,0.020446,0.020301,0.020384,56610.0,GALA,GALA
2025-05-16 06:29:59,0.020365,0.020508,0.020315,0.020407,44662.0,GALA,GALA
2025-05-16 06:59:59,0.020437,0.02066,0.020414,0.020469,55613.0,GALA,GALA
2025-05-16 07:29:59,0.020469,0.020581,0.020339,0.020561,40113.0,GALA,GALA
2025-05-16 07:59:59,0.020494,0.020559,0.020379,0.020468,562698.0,GALA,GALA
2025-05-16 08:29:59,0.020503,0.020545,0.020167,0.020204,208496.0,GALA,GALA
2025-05-16 08:59:59,0.020216,0.020283,0.020031,0.020257,141016.0,GALA,GALA
2025-05-16 09:29:59,0.02028,0.020584,0.020277,0.020524,39653.0,GALA,GALA
2025-05-16 09:59:59,0.020517,0.020645,0.020455,0.020645,42367.0,GALA,GALA
2025-05-16 10:29:59,0.020635,0.020649,0.020436,0.020446,34831.0,GALA,GALA
2025-05-16 10:59:59,0.020468,0.020594,0.020468,0.020585,33750.0,GALA,GALA
2025-05-16 11:29:59,0.02057,0.020638,0.020439,0.020439,39507.0,GALA,GALA
2025-05-16 11:59:59,0.020365,0.020497,0.020365,0.020409,30159.0,GALA,GALA
2025-05-16 12:29:59,0.02039,0.020462,0.020256,0.020291,58807.0,GALA,GALA
2025-05-16 12:59:59,0.020339,0.020378,0.020249,0.020249,23387.0,GALA,GALA
2025-05-16 13:29:59,0.020239,0.020487,0.020239,0.020343,26136.0,GALA,GALA
2025-05-16 13:59:59,0.020348,0.020521,0.020315,0.020489,29641.0,GALA,GALA
2025-05-16 14:29:59,0.020387,0.020409,0.020189,0.02033,198125.0,GALA,GALA
2025-05-16 14:59:59,0.020309,0.020309,0.020046,0.020165,67398.0,GALA,GALA
2025-05-16 15:29:59,0.020165,0.020441,0.020165,0.020252,159810.0,GALA,GALA
2025-05-16 15:59:59,0.020266,0.020333,0.020201,0.020278,191635.0,GALA,GALA
2025-05-16 16:29:59,0.020286,0.020406,0.020082,0.020084,36463.0,GALA,GALA
2025-05-16 16:59:59,0.020084,0.020209,0.019916,0.020183,23844.0,GALA,GALA
2025-05-16 17:29:59,0.020202,0.020268,0.020106,0.020223,61206.0,GALA,GALA
2025-05-16 17:59:59,0.020224,0.020224,0.019947,0.020018,105647.0,GALA,GALA
2025-05-16 18:29:59,0.019985,0.020108,0.019942,0.019951,228245.0,GALA,GALA
2025-05-16 18:59:59,0.019947,0.020113,0.019935,0.02,16866.0,GALA,GALA
2025-05-16 19:29:59,0.019964,0.020117,0.019916,0.020064,10960.0,GALA,GALA
2025-05-16 19:59:59,0.020124,0.020124,0.019938,0.020037,13863.0,GALA,GALA
2025-05-16 20:29:59,0.020026,0.020035,0.019878,0.019878,393689.0,GALA,GALA
2025-05-16 20:59:59,0.01986,0.01986,0.019626,0.019797,233320.0,GALA,GALA
2025-05-16 21:29:59,0.019774,0.019893,0.019744,0.019819,133085.0,GALA,GALA
2025-05-16 21:59:59,0.019764,0.019941,0.019764,0.019815,25473.0,GALA,GALA
2025-05-16 22:29:59,0.019746,0.019746,0.019525,0.019525,33742.0,GALA,GALA
2025-05-16 22:59:59,0.019529,0.019537,0.019262,0.019345,191288.0,GALA,GALA
2025-05-16 23:29:59,0.019363,0.019605,0.019363,0.019595,25623.0,GALA,GALA
2025-05-16 23:59:59,0.019571,0.019616,0.019433,0.019433,26746.0,GALA,GALA
2025-05-17 00:29:59,0.019448,0.019532,0.019216,0.019262,53456.0,GALA,GALA
2025-05-17 00:59:59,0.019235,0.019264,0.0191,0.0192,65712.0,GALA,GALA
2025-05-17 01:29:59,0.019172,0.019172,0.01881,0.018835,314872.0,GALA,GALA
2025-05-17 01:59:59,0.018907,0.018907,0.018439,0.018482,583871.0,GALA,GALA
2025-05-17 02:29:59,0.018484,0.018578,0.018265,0.018578,648372.0,GALA,GALA
2025-05-17 02:59:59,0.018594,0.018758,0.018584,0.018636,512439.0,GALA,GALA
2025-05-17 03:29:59,0.018679,0.018727,0.018501,0.018667,125104.0,GALA,GALA
2025-05-17 03:59:59,0.018673,0.018893,0.018673,0.018892,44081.0,GALA,GALA
