timestamp,open,high,low,close,volume,asset,hl_symbol
2025-05-14 17:29:59,1.0672,1.0674,1.0324,1.0575,5883558.0,WIF,WIF
2025-05-14 17:59:59,1.0568,1.0787,1.0494,1.0772,2171490.0,WIF,WIF
2025-05-14 18:29:59,1.0776,1.0915,1.0726,1.0726,845592.0,WIF,WIF
2025-05-14 18:59:59,1.0737,1.1116,1.0727,1.1089,4854230.0,WIF,WIF
2025-05-14 19:29:59,1.1094,1.1231,1.1051,1.1076,2379486.0,WIF,WIF
2025-05-14 19:59:59,1.1084,1.1219,1.1045,1.1167,1972083.0,WIF,WIF
2025-05-14 20:29:59,1.1179,1.1332,1.1116,1.1265,786520.0,WIF,WIF
2025-05-14 20:59:59,1.1259,1.1448,1.1231,1.1364,1543497.0,WIF,WIF
2025-05-14 21:29:59,1.1354,1.1409,1.1182,1.1252,1522159.0,WIF,WIF
2025-05-14 21:59:59,1.1226,1.1456,1.1226,1.1432,924381.0,WIF,WIF
2025-05-14 22:29:59,1.1432,1.155,1.133,1.1365,1651988.0,WIF,WIF
2025-05-14 22:59:59,1.1364,1.1403,1.1251,1.1341,1401125.0,WIF,WIF
2025-05-14 23:29:59,1.1351,1.1428,1.1236,1.1418,2381909.0,WIF,WIF
2025-05-14 23:59:59,1.1393,1.145,1.1275,1.1327,391737.0,WIF,WIF
2025-05-15 00:29:59,1.1327,1.1386,1.1209,1.1268,716173.0,WIF,WIF
2025-05-15 00:59:59,1.1264,1.1347,1.1155,1.1329,473991.0,WIF,WIF
2025-05-15 01:29:59,1.1325,1.1435,1.1223,1.1404,630101.0,WIF,WIF
2025-05-15 01:59:59,1.1379,1.1419,1.1032,1.1107,2501751.0,WIF,WIF
2025-05-15 02:29:59,1.1101,1.1407,1.1101,1.1284,2010723.0,WIF,WIF
2025-05-15 02:59:59,1.1286,1.1381,1.1159,1.1265,1950347.0,WIF,WIF
2025-05-15 03:29:59,1.1272,1.1487,1.1265,1.1474,971773.0,WIF,WIF
2025-05-15 03:59:59,1.1462,1.1498,1.1111,1.1185,1395798.0,WIF,WIF
2025-05-15 04:29:59,1.1175,1.1423,1.1175,1.1376,572108.0,WIF,WIF
2025-05-15 04:59:59,1.1372,1.1427,1.1259,1.1344,356331.0,WIF,WIF
2025-05-15 05:29:59,1.1341,1.1389,1.1191,1.124,311018.0,WIF,WIF
2025-05-15 05:59:59,1.1229,1.1292,1.06,1.0816,6027399.0,WIF,WIF
2025-05-15 06:29:59,1.0817,1.1,1.0817,1.0941,2056224.0,WIF,WIF
2025-05-15 06:59:59,1.094,1.0951,1.0702,1.0829,1965314.0,WIF,WIF
2025-05-15 07:29:59,1.083,1.0866,1.0528,1.0584,3525729.0,WIF,WIF
2025-05-15 07:59:59,1.058,1.0678,1.0396,1.0396,1019687.0,WIF,WIF
2025-05-15 08:29:59,1.0396,1.0685,1.0396,1.0609,586501.0,WIF,WIF
2025-05-15 08:59:59,1.0625,1.0952,1.0583,1.0894,1037215.0,WIF,WIF
2025-05-15 09:29:59,1.088,1.088,1.0632,1.0692,1309363.0,WIF,WIF
2025-05-15 09:59:59,1.0654,1.0654,1.0433,1.0572,1686987.0,WIF,WIF
2025-05-15 10:29:59,1.0574,1.0591,1.039,1.0465,922487.0,WIF,WIF
2025-05-15 10:59:59,1.046,1.0461,1.0204,1.03,1959705.0,WIF,WIF
2025-05-15 11:29:59,1.0295,1.0546,1.0287,1.0539,1673673.0,WIF,WIF
2025-05-15 11:59:59,1.0538,1.057,1.0378,1.0451,270256.0,WIF,WIF
2025-05-15 12:29:59,1.0417,1.049,1.0346,1.0398,215783.0,WIF,WIF
2025-05-15 12:59:59,1.0398,1.0723,1.0335,1.0338,1654260.0,WIF,WIF
2025-05-15 13:29:59,1.0336,1.0476,1.0279,1.0341,761083.0,WIF,WIF
2025-05-15 13:59:59,1.0355,1.0375,0.99845,1.0114,2142218.0,WIF,WIF
2025-05-15 14:29:59,1.0119,1.0138,0.97242,0.99581,3405490.0,WIF,WIF
2025-05-15 14:59:59,0.99632,1.0005,0.97611,0.98584,2657441.0,WIF,WIF
2025-05-15 15:29:59,0.98564,1.0287,0.9842,1.028,2253007.0,WIF,WIF
2025-05-15 15:59:59,1.0289,1.0559,1.0212,1.0444,1660129.0,WIF,WIF
2025-05-15 16:29:59,1.0438,1.0493,1.0298,1.0435,1235799.0,WIF,WIF
2025-05-15 16:59:59,1.0424,1.0596,1.0358,1.0588,2572269.0,WIF,WIF
2025-05-15 17:29:59,1.057,1.0876,1.0477,1.0828,1730078.0,WIF,WIF
2025-05-15 17:59:59,1.083,1.083,1.0602,1.0602,814373.0,WIF,WIF
2025-05-15 18:29:59,1.0598,1.0632,1.0285,1.0303,3677939.0,WIF,WIF
2025-05-15 18:59:59,1.0287,1.032,1.0031,1.014,1491770.0,WIF,WIF
2025-05-15 19:29:59,1.0139,1.0255,1.0072,1.0127,1486613.0,WIF,WIF
2025-05-15 19:59:59,1.0137,1.0257,1.0133,1.0163,565993.0,WIF,WIF
2025-05-15 20:29:59,1.0175,1.0266,0.99764,1.0178,1852632.0,WIF,WIF
2025-05-15 20:59:59,1.0183,1.019,1.0054,1.0075,314798.0,WIF,WIF
2025-05-15 21:29:59,1.0079,1.0082,0.9761,0.9864,1312808.0,WIF,WIF
2025-05-15 21:59:59,0.98507,1.0065,0.97683,0.9971,1683485.0,WIF,WIF
2025-05-15 22:29:59,0.9971,1.0116,0.99349,0.9998,1294001.0,WIF,WIF
2025-05-15 22:59:59,1.0001,1.0071,0.98162,0.9822,1749970.0,WIF,WIF
2025-05-15 23:29:59,0.98152,0.98297,0.9438,0.9613,7547959.0,WIF,WIF
2025-05-15 23:59:59,0.96239,0.9916,0.961,0.98504,4329711.0,WIF,WIF
2025-05-16 00:29:59,0.98569,1.0006,0.96927,0.99105,5802047.0,WIF,WIF
2025-05-16 00:59:59,0.99092,1.0168,0.99092,1.0058,3726228.0,WIF,WIF
2025-05-16 01:29:59,1.0059,1.0176,0.98368,1.0029,5817232.0,WIF,WIF
2025-05-16 01:59:59,1.0032,1.0198,1.0001,1.0025,1423166.0,WIF,WIF
2025-05-16 02:29:59,1.0039,1.0249,1.001,1.0095,2193180.0,WIF,WIF
2025-05-16 02:59:59,1.0098,1.0179,1.0032,1.0121,324943.0,WIF,WIF
2025-05-16 03:29:59,1.0114,1.0172,1.0058,1.0089,254738.0,WIF,WIF
2025-05-16 03:59:59,1.009,1.0168,1.0051,1.011,828263.0,WIF,WIF
2025-05-16 04:29:59,1.0112,1.0208,1.0038,1.0065,584899.0,WIF,WIF
2025-05-16 04:59:59,1.007,1.007,0.99509,1.0062,1206220.0,WIF,WIF
2025-05-16 05:29:59,1.0082,1.0373,1.0081,1.0323,2373613.0,WIF,WIF
2025-05-16 05:59:59,1.0309,1.038,1.0283,1.0283,379876.0,WIF,WIF
2025-05-16 06:29:59,1.0272,1.0286,1.0167,1.0186,412129.0,WIF,WIF
2025-05-16 06:59:59,1.0205,1.0356,1.0194,1.0218,1186673.0,WIF,WIF
2025-05-16 07:29:59,1.0217,1.0295,1.0045,1.0154,5395135.0,WIF,WIF
2025-05-16 07:59:59,1.0164,1.0306,1.0053,1.0213,1197491.0,WIF,WIF
2025-05-16 08:29:59,1.0213,1.0356,1.0031,1.0082,4205880.0,WIF,WIF
2025-05-16 08:59:59,1.0077,1.033,0.99801,1.0244,6176974.0,WIF,WIF
2025-05-16 09:29:59,1.0257,1.0615,1.0254,1.0589,2312786.0,WIF,WIF
2025-05-16 09:59:59,1.0595,1.0617,1.0418,1.0564,3008178.0,WIF,WIF
2025-05-16 10:29:59,1.0578,1.0588,1.0361,1.0395,1603034.0,WIF,WIF
2025-05-16 10:59:59,1.04,1.0594,1.04,1.0565,745553.0,WIF,WIF
2025-05-16 11:29:59,1.0564,1.0608,1.0513,1.0543,103820.0,WIF,WIF
2025-05-16 11:59:59,1.053,1.0595,1.0504,1.0542,539511.0,WIF,WIF
2025-05-16 12:29:59,1.0542,1.0585,1.0494,1.0545,150801.0,WIF,WIF
2025-05-16 12:59:59,1.0542,1.0819,1.0542,1.0741,2158268.0,WIF,WIF
