timestamp,open,high,low,close,volume,asset,hl_symbol
2025-05-14 17:29:59,3198.4,3199.9,3194.0,3194.0,18.748,PAXG,PAXG
2025-05-14 17:59:59,3194.4,3194.8,3191.2,3192.2,29.707,PAXG,PAXG
2025-05-14 18:29:59,3192.2,3192.2,3188.0,3188.2,1.166,PAXG,PAXG
2025-05-14 18:59:59,3189.0,3189.4,3182.6,3182.7,25.154,PAXG,PAXG
2025-05-14 19:29:59,3182.7,3186.4,3181.1,3184.2,5.199,PAXG,PAXG
2025-05-14 19:59:59,3183.8,3193.7,3183.6,3193.1,49.444,PAXG,PAXG
2025-05-14 20:29:59,3193.0,3193.3,3189.7,3190.2,2.959,PAXG,PAXG
2025-05-14 20:59:59,3189.7,3193.7,3189.7,3190.6,4.191,PAXG,PAXG
2025-05-14 21:29:59,3190.6,3190.6,3184.4,3185.2,0.88,PAXG,PAXG
2025-05-14 21:59:59,3184.5,3185.4,3182.7,3185.4,0.617,PAXG,PAXG
2025-05-14 22:29:59,3186.3,3195.2,3186.3,3193.3,23.733,PAXG,PAXG
2025-05-14 22:59:59,3195.2,3195.2,3192.3,3193.0,2.096,PAXG,PAXG
2025-05-14 23:29:59,3192.9,3195.3,3192.6,3194.4,0.814,PAXG,PAXG
2025-05-14 23:59:59,3193.0,3198.5,3193.0,3197.6,1.49,PAXG,PAXG
2025-05-15 00:29:59,3196.2,3197.4,3191.6,3194.2,1.647,PAXG,PAXG
2025-05-15 00:59:59,3193.4,3197.9,3192.8,3197.9,0.939,PAXG,PAXG
2025-05-15 01:29:59,3200.2,3201.4,3194.0,3198.7,26.296,PAXG,PAXG
2025-05-15 01:59:59,3197.8,3198.5,3183.9,3184.6,1.257,PAXG,PAXG
2025-05-15 02:29:59,3184.2,3187.9,3176.2,3176.2,3.34,PAXG,PAXG
2025-05-15 02:59:59,3173.8,3175.5,3165.0,3167.5,13.522,PAXG,PAXG
2025-05-15 03:29:59,3168.5,3171.5,3164.0,3168.0,32.371,PAXG,PAXG
2025-05-15 03:59:59,3168.0,3170.9,3165.0,3165.6,28.964,PAXG,PAXG
2025-05-15 04:29:59,3165.7,3166.9,3161.6,3163.7,2.856,PAXG,PAXG
2025-05-15 04:59:59,3163.5,3163.8,3153.2,3154.4,7.524,PAXG,PAXG
