timestamp,open,high,low,close,volume,asset,hl_symbol
2025-03-27 13:59:59,0.20744,0.20744,0.20447,0.20649,6984.0,YGG,YGG
2025-03-27 14:29:59,0.20747,0.20747,0.20602,0.20686,4858.0,YGG,YGG
2025-03-27 14:59:59,0.20745,0.21046,0.20724,0.21041,7171.0,YGG,YGG
2025-03-27 15:29:59,0.21048,0.21097,0.20986,0.2103,9937.0,YGG,YGG
2025-03-27 15:59:59,0.21006,0.21055,0.20904,0.21015,6401.0,YGG,YGG
2025-03-27 16:29:59,0.20984,0.21077,0.20958,0.20988,4194.0,YGG,YGG
2025-03-27 16:59:59,0.2098,0.21008,0.20803,0.20809,3992.0,YGG,YGG
2025-03-27 17:29:59,0.20826,0.20875,0.20746,0.20789,3645.0,YGG,YGG
2025-03-27 17:59:59,0.20794,0.20796,0.2061,0.2061,3215.0,YGG,YGG
2025-03-27 18:29:59,0.20629,0.20727,0.20608,0.20697,3936.0,YGG,YGG
2025-03-27 18:59:59,0.20666,0.20853,0.20666,0.2079,11865.0,YGG,YGG
2025-03-27 19:29:59,0.208,0.20847,0.20746,0.20836,4441.0,YGG,YGG
2025-03-27 19:59:59,0.20803,0.20856,0.20772,0.20797,5390.0,YGG,YGG
2025-03-27 20:29:59,0.2074,0.2085,0.20735,0.2083,3449.0,YGG,YGG
2025-03-27 20:59:59,0.20818,0.20938,0.20807,0.20896,10347.0,YGG,YGG
2025-03-27 21:29:59,0.20873,0.20909,0.208,0.20909,3969.0,YGG,YGG
2025-03-27 21:59:59,0.209,0.21046,0.20897,0.21045,5595.0,YGG,YGG
2025-03-27 22:29:59,0.2107,0.21088,0.2102,0.21026,4134.0,YGG,YGG
2025-03-27 22:59:59,0.21045,0.21079,0.21025,0.21044,10088.0,YGG,YGG
2025-03-27 23:29:59,0.21046,0.21055,0.20915,0.21037,10206.0,YGG,YGG
2025-03-27 23:59:59,0.21037,0.21087,0.20968,0.21001,4007.0,YGG,YGG
2025-03-28 00:29:59,0.20992,0.20992,0.20809,0.20811,9709.0,YGG,YGG
2025-03-28 00:59:59,0.20826,0.20923,0.20764,0.2092,3613.0,YGG,YGG
2025-03-28 01:29:59,0.20909,0.20969,0.20838,0.20949,6591.0,YGG,YGG
2025-03-28 01:59:59,0.20969,0.21088,0.20917,0.21012,8227.0,YGG,YGG
2025-03-28 02:29:59,0.21017,0.21069,0.20919,0.21025,3549.0,YGG,YGG
2025-03-28 02:59:59,0.21023,0.21023,0.20834,0.20853,10033.0,YGG,YGG
2025-03-28 03:29:59,0.20856,0.20886,0.20613,0.20658,3889.0,YGG,YGG
2025-03-28 03:59:59,0.20666,0.20697,0.20613,0.20662,3951.0,YGG,YGG
2025-03-28 04:29:59,0.20652,0.20711,0.20611,0.20611,4253.0,YGG,YGG
2025-03-28 04:59:59,0.20545,0.20545,0.19942,0.20032,31459.0,YGG,YGG
2025-03-28 05:29:59,0.20004,0.2006,0.19854,0.19854,3253.0,YGG,YGG
2025-03-28 05:59:59,0.19878,0.19917,0.19694,0.19694,3918.0,YGG,YGG
2025-03-28 06:29:59,0.19628,0.19889,0.19628,0.19845,7501.0,YGG,YGG
2025-03-28 06:59:59,0.19827,0.19837,0.1966,0.19661,5012.0,YGG,YGG
2025-03-28 07:29:59,0.19695,0.19776,0.19658,0.19715,3912.0,YGG,YGG
2025-03-28 07:59:59,0.19715,0.19755,0.1959,0.1959,5698.0,YGG,YGG
2025-03-28 08:29:59,0.19601,0.1973,0.19601,0.19678,19429.0,YGG,YGG
2025-03-28 08:59:59,0.1964,0.19686,0.19565,0.19611,4327.0,YGG,YGG
2025-03-28 09:29:59,0.19625,0.19649,0.19548,0.19583,3967.0,YGG,YGG
2025-03-28 09:59:59,0.19593,0.19695,0.19583,0.19644,4694.0,YGG,YGG
2025-03-28 10:29:59,0.19639,0.19726,0.19593,0.19704,4892.0,YGG,YGG
2025-03-28 10:59:59,0.19696,0.19718,0.19514,0.19514,20311.0,YGG,YGG
2025-03-28 11:29:59,0.19538,0.19658,0.19369,0.19525,30802.0,YGG,YGG
2025-03-28 11:59:59,0.19584,0.19626,0.19517,0.19606,12265.0,YGG,YGG
2025-03-28 12:29:59,0.19615,0.19659,0.19524,0.19659,5541.0,YGG,YGG
2025-03-28 12:59:59,0.19559,0.19599,0.1945,0.19472,3914.0,YGG,YGG
2025-03-28 13:29:59,0.19441,0.1964,0.19441,0.19547,5276.0,YGG,YGG
2025-03-28 13:59:59,0.19547,0.19588,0.19382,0.19423,4617.0,YGG,YGG
2025-03-28 14:29:59,0.19416,0.19488,0.19359,0.19487,4843.0,YGG,YGG
2025-03-28 14:59:59,0.19467,0.19516,0.19445,0.19482,6476.0,YGG,YGG
2025-03-28 15:29:59,0.1948,0.19516,0.19383,0.19393,15749.0,YGG,YGG
2025-03-28 15:59:59,0.19383,0.19475,0.1935,0.19369,9981.0,YGG,YGG
2025-03-28 16:29:59,0.1939,0.1947,0.19347,0.19418,4626.0,YGG,YGG
2025-03-28 16:59:59,0.19406,0.19416,0.19161,0.19178,6977.0,YGG,YGG
2025-03-28 17:29:59,0.19191,0.19297,0.19191,0.1921,5084.0,YGG,YGG
2025-03-28 17:59:59,0.19219,0.19294,0.19203,0.19261,4784.0,YGG,YGG
2025-03-28 18:29:59,0.19279,0.19336,0.19246,0.19256,4458.0,YGG,YGG
2025-03-28 18:59:59,0.1927,0.19328,0.19244,0.19296,5435.0,YGG,YGG
2025-03-28 19:29:59,0.19297,0.19318,0.19246,0.19285,4791.0,YGG,YGG
2025-03-28 19:59:59,0.19275,0.19298,0.19102,0.19168,5058.0,YGG,YGG
2025-03-28 20:29:59,0.19182,0.1931,0.19182,0.19289,5236.0,YGG,YGG
2025-03-28 20:59:59,0.19279,0.19368,0.19223,0.19241,16723.0,YGG,YGG
2025-03-28 21:29:59,0.19262,0.19436,0.19209,0.19436,5035.0,YGG,YGG
2025-03-28 21:59:59,0.19437,0.19566,0.19437,0.19565,5596.0,YGG,YGG
2025-03-28 22:29:59,0.19558,0.19737,0.19558,0.19737,3944.0,YGG,YGG
2025-03-28 22:59:59,0.19705,0.19885,0.19705,0.19875,4420.0,YGG,YGG
2025-03-28 23:29:59,0.19855,0.19997,0.19805,0.19956,7298.0,YGG,YGG
2025-03-28 23:59:59,0.20007,0.20116,0.20007,0.20105,5243.0,YGG,YGG
2025-03-29 00:29:59,0.20082,0.20082,0.1993,0.19948,4542.0,YGG,YGG
2025-03-29 00:59:59,0.19918,0.20007,0.19803,0.19803,4164.0,YGG,YGG
2025-03-29 01:29:59,0.1984,0.19941,0.19768,0.19809,5265.0,YGG,YGG
2025-03-29 01:59:59,0.1982,0.19907,0.19766,0.19896,5060.0,YGG,YGG
2025-03-29 02:29:59,0.19898,0.19898,0.1975,0.19751,5051.0,YGG,YGG
2025-03-29 02:59:59,0.1975,0.1975,0.19522,0.19522,4651.0,YGG,YGG
2025-03-29 03:29:59,0.19516,0.19575,0.19356,0.19527,4034.0,YGG,YGG
2025-03-29 03:59:59,0.19574,0.19707,0.19574,0.19647,7199.0,YGG,YGG
2025-03-29 04:29:59,0.19646,0.19716,0.19582,0.19634,4684.0,YGG,YGG
2025-03-29 04:59:59,0.19598,0.19637,0.19554,0.1957,5486.0,YGG,YGG
2025-03-29 05:29:59,0.19575,0.19575,0.19364,0.19371,4228.0,YGG,YGG
2025-03-29 05:59:59,0.19392,0.19464,0.19373,0.19433,4114.0,YGG,YGG
2025-03-29 06:29:59,0.19429,0.19429,0.19155,0.19256,4840.0,YGG,YGG
2025-03-29 06:59:59,0.19246,0.19345,0.1921,0.19233,4684.0,YGG,YGG
2025-03-29 07:29:59,0.19223,0.19305,0.19173,0.19305,9488.0,YGG,YGG
2025-03-29 07:59:59,0.19283,0.19293,0.19011,0.1909,18660.0,YGG,YGG
2025-03-29 08:29:59,0.19071,0.19222,0.19032,0.19127,4705.0,YGG,YGG
2025-03-29 08:59:59,0.19149,0.19275,0.19149,0.19275,7155.0,YGG,YGG
2025-03-29 09:29:59,0.19281,0.193,0.19115,0.19115,4475.0,YGG,YGG
2025-03-29 09:59:59,0.19106,0.19145,0.18885,0.19122,13992.0,YGG,YGG
2025-03-29 10:29:59,0.19119,0.19158,0.18988,0.19084,21776.0,YGG,YGG
2025-03-29 10:59:59,0.19074,0.19093,0.18981,0.19025,6135.0,YGG,YGG
2025-03-29 11:29:59,0.18975,0.19036,0.18675,0.18713,23917.0,YGG,YGG
2025-03-29 11:59:59,0.18743,0.18759,0.18602,0.18695,5649.0,YGG,YGG
2025-03-29 12:29:59,0.18717,0.18901,0.18682,0.1888,4859.0,YGG,YGG
2025-03-29 12:59:59,0.1893,0.1893,0.18798,0.18837,9663.0,YGG,YGG
2025-03-29 13:29:59,0.18847,0.19049,0.18847,0.18968,7422.0,YGG,YGG
2025-03-29 13:59:59,0.18937,0.18975,0.18876,0.18974,4126.0,YGG,YGG
2025-03-29 14:29:59,0.18957,0.18971,0.18766,0.18826,4269.0,YGG,YGG
2025-03-29 14:59:59,0.18815,0.18894,0.18764,0.18794,4002.0,YGG,YGG
2025-03-29 15:29:59,0.18784,0.18864,0.18743,0.18815,12153.0,YGG,YGG
2025-03-29 15:59:59,0.18806,0.18816,0.18733,0.18743,5377.0,YGG,YGG
2025-03-29 16:29:59,0.18776,0.18835,0.18607,0.18637,28690.0,YGG,YGG
2025-03-29 16:59:59,0.18637,0.18699,0.18359,0.18359,7440.0,YGG,YGG
2025-03-29 17:29:59,0.18401,0.1848,0.18109,0.18316,4617.0,YGG,YGG
2025-03-29 17:59:59,0.18427,0.18537,0.18252,0.18354,5345.0,YGG,YGG
2025-03-29 18:29:59,0.18367,0.18428,0.18287,0.18387,4154.0,YGG,YGG
2025-03-29 18:59:59,0.18407,0.18474,0.18316,0.18336,10536.0,YGG,YGG
2025-03-29 19:29:59,0.18352,0.18396,0.18274,0.18312,4695.0,YGG,YGG
