timestamp,open,high,low,close,volume,asset,hl_symbol
2025-05-14 17:29:59,103397.0,103450.0,102627.0,102905.0,941.37947,BTC,BTC
2025-05-14 17:59:59,102905.0,103298.0,102875.0,103289.0,374.98964,BTC,BTC
2025-05-14 18:29:59,103289.0,103471.0,103054.0,103270.0,448.80751,BTC,BTC
2025-05-14 18:59:59,103270.0,103557.0,103211.0,103550.0,311.83646,BTC,BTC
2025-05-14 19:29:59,103549.0,103750.0,103477.0,103554.0,383.63357,BTC,BTC
2025-05-14 19:59:59,103554.0,103566.0,103260.0,103325.0,243.93226,BTC,BTC
2025-05-14 20:29:59,103325.0,103508.0,103308.0,103443.0,202.30606,BTC,BTC
2025-05-14 20:59:59,103443.0,103675.0,103411.0,103580.0,263.1326,BTC,BTC
2025-05-14 21:29:59,103580.0,103595.0,103438.0,103541.0,124.004,BTC,BTC
2025-05-14 21:59:59,103541.0,103676.0,103458.0,103668.0,131.3191,BTC,BTC
2025-05-14 22:29:59,103668.0,103678.0,103470.0,103542.0,122.62619,BTC,BTC
2025-05-14 22:59:59,103542.0,103552.0,103446.0,103517.0,183.74047,BTC,BTC
2025-05-14 23:29:59,103517.0,103565.0,103376.0,103565.0,229.4188,BTC,BTC
2025-05-14 23:59:59,103562.0,103621.0,103500.0,103502.0,259.25719,BTC,BTC
2025-05-15 00:29:59,103501.0,103854.0,103491.0,103773.0,208.97091,BTC,BTC
2025-05-15 00:59:59,103772.0,103879.0,103694.0,103808.0,114.37448,BTC,BTC
2025-05-15 01:29:59,103807.0,103808.0,103454.0,103471.0,387.54125,BTC,BTC
2025-05-15 01:59:59,103471.0,103490.0,102926.0,103031.0,687.34131,BTC,BTC
2025-05-15 02:29:59,103031.0,103196.0,102932.0,103006.0,454.09091,BTC,BTC
2025-05-15 02:59:59,103007.0,103150.0,102889.0,103031.0,255.25583,BTC,BTC
2025-05-15 03:29:59,103031.0,103125.0,102795.0,102905.0,272.59005,BTC,BTC
2025-05-15 03:59:59,102904.0,102941.0,102715.0,102731.0,264.53288,BTC,BTC
2025-05-15 04:29:59,102730.0,102895.0,102707.0,102830.0,254.26521,BTC,BTC
2025-05-15 04:59:59,102830.0,102956.0,102754.0,102886.0,189.63322,BTC,BTC
2025-05-15 05:29:59,102887.0,102912.0,102533.0,102533.0,220.55663,BTC,BTC
2025-05-15 05:59:59,102534.0,102620.0,102311.0,102358.0,390.62911,BTC,BTC
2025-05-15 06:29:59,102357.0,102686.0,102330.0,102624.0,244.7764,BTC,BTC
2025-05-15 06:59:59,102624.0,102637.0,102124.0,102231.0,309.37443,BTC,BTC
2025-05-15 07:29:59,102231.0,102452.0,101814.0,101861.0,798.39232,BTC,BTC
2025-05-15 07:59:59,101860.0,101953.0,101670.0,101740.0,520.91884,BTC,BTC
2025-05-15 08:29:59,101740.0,102068.0,101716.0,102015.0,602.38686,BTC,BTC
2025-05-15 08:59:59,102015.0,102295.0,102001.0,102254.0,360.91295,BTC,BTC
2025-05-15 09:29:59,102254.0,102254.0,101837.0,101936.0,357.25635,BTC,BTC
2025-05-15 09:59:59,101936.0,101953.0,101459.0,101778.0,690.33128,BTC,BTC
2025-05-15 10:29:59,101778.0,101913.0,101580.0,101874.0,294.47866,BTC,BTC
2025-05-15 10:59:59,101875.0,101875.0,101564.0,101760.0,256.15333,BTC,BTC
