timestamp,open,high,low,close,volume,asset,hl_symbol
2025-05-14 17:29:59,3.0608,3.0619,3.0229,3.0494,149837.0,TIA,TIA
2025-05-14 17:59:59,3.0512,3.0694,3.049,3.0654,30735.2,TIA,TIA
2025-05-14 18:29:59,3.0662,3.0866,3.0549,3.0666,21706.7,TIA,TIA
2025-05-14 18:59:59,3.065,3.0776,3.0606,3.0776,58890.1,TIA,TIA
2025-05-14 19:29:59,3.0794,3.0813,3.0676,3.0676,45829.3,TIA,TIA
2025-05-14 19:59:59,3.0659,3.0858,3.0622,3.0803,26349.6,TIA,TIA
2025-05-14 20:29:59,3.0818,3.1017,3.0818,3.1017,26963.0,TIA,TIA
2025-05-14 20:59:59,3.1016,3.1045,3.0786,3.0786,41398.7,TIA,TIA
2025-05-14 21:29:59,3.0799,3.0799,3.0496,3.0705,67675.2,TIA,TIA
2025-05-14 21:59:59,3.0706,3.087,3.0652,3.0851,24747.8,TIA,TIA
2025-05-14 22:29:59,3.0846,3.0895,3.0639,3.0661,3943.0,TIA,TIA
2025-05-14 22:59:59,3.063,3.063,3.0422,3.0506,24864.3,TIA,TIA
2025-05-14 23:29:59,3.0508,3.0508,3.028,3.0484,34279.4,TIA,TIA
2025-05-14 23:59:59,3.0484,3.0566,3.0437,3.0544,5876.0,TIA,TIA
2025-05-15 00:29:59,3.0545,3.0787,3.0497,3.0632,92871.6,TIA,TIA
2025-05-15 00:59:59,3.0627,3.0826,3.0604,3.0802,12547.3,TIA,TIA
2025-05-15 01:29:59,3.0761,3.0779,3.0375,3.039,14676.4,TIA,TIA
2025-05-15 01:59:59,3.0381,3.0381,2.9801,2.9924,60921.9,TIA,TIA
2025-05-15 02:29:59,2.9919,3.014,2.9819,3.0072,32526.2,TIA,TIA
2025-05-15 02:59:59,3.0065,3.0229,2.9975,3.0071,25953.2,TIA,TIA
2025-05-15 03:29:59,3.0098,3.0154,2.9932,3.0111,26509.7,TIA,TIA
2025-05-15 03:59:59,3.0161,3.018,2.9669,2.9749,29659.6,TIA,TIA
2025-05-15 04:29:59,2.9741,2.9907,2.9693,2.9823,129276.2,TIA,TIA
2025-05-15 04:59:59,2.9847,2.9976,2.9716,2.9947,64736.2,TIA,TIA
2025-05-15 05:29:59,2.9995,2.9995,2.9413,2.965,155340.2,TIA,TIA
2025-05-15 05:59:59,2.9648,2.9678,2.8994,2.91,136207.2,TIA,TIA
2025-05-15 06:29:59,2.9108,2.9251,2.907,2.9074,17242.7,TIA,TIA
2025-05-15 06:59:59,2.9094,2.9094,2.8619,2.8742,117463.9,TIA,TIA
2025-05-15 07:29:59,2.8734,2.877,2.8143,2.8207,164069.6,TIA,TIA
2025-05-15 07:59:59,2.8218,2.8275,2.7925,2.8033,139364.1,TIA,TIA
2025-05-15 08:29:59,2.8032,2.8633,2.8032,2.8633,105950.4,TIA,TIA
2025-05-15 08:59:59,2.8643,2.8883,2.864,2.8883,46734.6,TIA,TIA
2025-05-15 09:29:59,2.8872,2.8874,2.8419,2.8539,240589.6,TIA,TIA
2025-05-15 09:59:59,2.8541,2.8565,2.8057,2.8318,57423.7,TIA,TIA
2025-05-15 10:29:59,2.8317,2.8333,2.8028,2.8148,63269.6,TIA,TIA
2025-05-15 10:59:59,2.8093,2.8093,2.775,2.8036,172217.9,TIA,TIA
2025-05-15 11:29:59,2.8043,2.8277,2.8015,2.8243,33243.3,TIA,TIA
2025-05-15 11:59:59,2.8271,2.8368,2.8054,2.8197,12945.6,TIA,TIA
2025-05-15 12:29:59,2.8196,2.8272,2.7938,2.8037,31501.8,TIA,TIA
2025-05-15 12:59:59,2.8038,2.8482,2.8001,2.8169,307506.3,TIA,TIA
2025-05-15 13:29:59,2.8158,2.8469,2.8093,2.8295,70314.1,TIA,TIA
2025-05-15 13:59:59,2.8336,2.8398,2.7652,2.8025,63675.0,TIA,TIA
2025-05-15 14:29:59,2.8026,2.8084,2.7413,2.7748,73735.7,TIA,TIA
2025-05-15 14:59:59,2.7744,2.7936,2.7467,2.7866,77808.3,TIA,TIA
2025-05-15 15:29:59,2.7907,2.835,2.7895,2.835,29576.9,TIA,TIA
