month,rank,symbol,base_asset,median_volume_30d,avg_volume_30d,volume_samples
Aug-24,28,FILUSDT,FIL,20168751.47,23237371.84,30
Aug-24,29,JASMYUSDT,JASMY,19917154.85,21946215.06,30
Aug-24,30,PENDLEUSDT,PENDLE,19543177.67,21844038.96,30
Aug-24,31,SUIUSDT,SUI,19162107.97,21262000.9,30
Aug-24,32,DOTUSDT,DOT,17385715.18,24507462.3,30
Aug-24,33,LDOUSDT,LDO,15786545.08,20118739.56,30
Aug-24,34,ARUSDT,AR,14539774.56,20083247.03,30
Aug-24,35,GALAUSDT,GALA,13347335.99,14374934.48,30
Aug-24,36,CRVUSDT,CRV,13062624.17,16991617.88,30
Aug-24,37,UNIUSDT,UNI,12769822.06,14477179.37,30
Aug-24,38,AAVEUSDT,AAVE,12623040.83,14972469,30
Aug-24,39,APTUSDT,APT,11654091.16,13604676.11,30
Aug-24,40,STXUSDT,STX,11563967.18,14075344.59,30
Aug-24,41,ZENUSDT,ZEN,10553271.91,12988531.27,30
Aug-24,42,TRBUSDT,TRB,10338010.5,13515176.86,30
Aug-24,43,OMUSDT,OM,10320559.42,16547740.79,30
Aug-24,44,ARKMUSDT,ARKM,9926754.943,11305313.24,30
Aug-24,45,CFXUSDT,CFX,9925872.603,11153057.52,30
Aug-24,46,ETCUSDT,ETC,9271144.548,11742714.24,30
Aug-24,47,RAYUSDT,RAY,8147570.764,10294227.85,30
Aug-24,48,LUNCUSDT,LUNC,7907977.122,9056157.356,30
Aug-24,49,ATOMUSDT,ATOM,7622440.966,8848787.419,30
Aug-24,50,HBARUSDT,HBAR,7595749.096,8294597.215,30
Sep-24,1,BTCUSDT,BTC,1681724264,1862390913,30
Sep-24,2,ETHUSDT,ETH,812849094,1023608124,30
Sep-24,3,SOLUSDT,SOL,555271709.7,650791139.4,30
Sep-24,4,PEPEUSDT,PEPE,231579904,248979147,30
Sep-24,5,XRPUSDT,XRP,147286092.1,183283659.4,30
Sep-24,6,BNBUSDT,BNB,131878351.6,165527485.7,30
Sep-24,7,DOGEUSDT,DOGE,62136375.15,84402991.84,30
Sep-24,8,SUIUSDT,SUI,61066274.62,63280077.86,30
Sep-24,9,TRXUSDT,TRX,49980495.41,83595164.89,30
Sep-24,10,FLOKIUSDT,FLOKI,48085118.35,61787783.21,30
Sep-24,11,FETUSDT,FET,44542471.5,60041889.32,30
Sep-24,12,AVAXUSDT,AVAX,43786682.1,46322699.8,30
Sep-24,13,RUNEUSDT,RUNE,41699055.13,46056900.87,30
Sep-24,14,NEARUSDT,NEAR,37825194.18,43453946.75,30
Sep-24,15,AAVEUSDT,AAVE,33596238.11,36466766.76,30
Sep-24,16,SHIBUSDT,SHIB,33282067.21,39312994.08,30
Sep-24,17,PEOPLEUSDT,PEOPLE,32053269.87,34518197.48,30
Sep-24,18,ARBUSDT,ARB,31297084.97,34567371.35,30
Sep-24,19,CRVUSDT,CRV,29823665.78,32563488.31,30
Sep-24,20,WLDUSDT,WLD,28318800.23,30548292.47,30
Sep-24,21,ADAUSDT,ADA,27429068.88,31764350.7,30
Sep-24,22,RAREUSDT,RARE,26971040.91,54865650.33,30
Sep-24,23,EURUSDT,EUR,25893177.28,27739964.45,30
Sep-24,24,LTCUSDT,LTC,21925509.07,26864809.59,30
Sep-24,25,LINKUSDT,LINK,20468264.08,25692456.98,30
Sep-24,26,INJUSDT,INJ,19275094.8,20042804.67,30
Sep-24,27,SEIUSDT,SEI,18980033.24,23291289.12,30
Sep-24,28,PENDLEUSDT,PENDLE,18306423.95,21847955.99,30
Sep-24,29,APTUSDT,APT,16914206.24,20832570.55,30
Sep-24,30,OPUSDT,OP,16654730.42,19571948.34,30
Sep-24,31,BCHUSDT,BCH,15953307.41,20661038.68,30
Sep-24,32,FILUSDT,FIL,15734432.71,17966138.78,30
Sep-24,33,GALAUSDT,GALA,14470320.9,16504120.36,30
Sep-24,34,ARUSDT,AR,12043291.65,12574610.96,30
Sep-24,35,DOTUSDT,DOT,12005240.05,15432838.5,30
Sep-24,36,STXUSDT,STX,11893458.64,13098637.93,30
Sep-24,37,JASMYUSDT,JASMY,11768972.89,15838391.17,30
Sep-24,38,MKRUSDT,MKR,11765127.82,15902988.38,30
Sep-24,39,ARKMUSDT,ARKM,11758454.52,12803746.97,30
Sep-24,40,ICPUSDT,ICP,11597040.71,13360873.2,30
Sep-24,41,ENSUSDT,ENS,10446586.64,12860135.32,30
Sep-24,42,UNIUSDT,UNI,9430326.406,12480467.3,30
Sep-24,43,TRBUSDT,TRB,8977936.272,13629889.7,30
Sep-24,44,BAKEUSDT,BAKE,8804223.372,11624350.93,30
Sep-24,45,LDOUSDT,LDO,8459336.877,10998358.75,30
Sep-24,46,ATOMUSDT,ATOM,8059814.228,10789682.77,30
Sep-24,47,LUNCUSDT,LUNC,7188876.309,9743484.145,30
Sep-24,48,DYDXUSDT,DYDX,6831121.474,7727934.455,30
Sep-24,49,HBARUSDT,HBAR,6648640.775,8132709.661,30
Sep-24,50,ETCUSDT,ETC,6378281.9,9057049.888,30
Oct-24,1,BTCUSDT,BTC,1537144119,1510180774,30
Oct-24,2,ETHUSDT,ETH,657073009.3,671148045.5,30
Oct-24,3,SOLUSDT,SOL,391251876,420099937.4,30
Oct-24,4,PEPEUSDT,PEPE,151271929.5,201684896.1,30
Oct-24,5,BNBUSDT,BNB,133443700.9,140832963.5,30
Oct-24,6,SUIUSDT,SUI,130862752.1,144957384.9,30
Oct-24,7,XRPUSDT,XRP,117655957.9,136194883.6,30
Oct-24,8,FETUSDT,FET,77087532.93,82016113.06,30
Oct-24,9,DOGEUSDT,DOGE,62847594.26,82528431.01,30
Oct-24,10,NEARUSDT,NEAR,43976429.03,52497809.02,30
Oct-24,11,AVAXUSDT,AVAX,40546659.92,46998618.21,30
Oct-24,12,AAVEUSDT,AAVE,39441422.36,43658364.71,30
Oct-24,13,TRXUSDT,TRX,39410316.5,39687751.91,30
Oct-24,14,RUNEUSDT,RUNE,38255715.38,38911293.59,30
Oct-24,15,PEOPLEUSDT,PEOPLE,38019847.14,38799273.38,30
Oct-24,16,SEIUSDT,SEI,36646830.21,47495509.58,30
Oct-24,17,FLOKIUSDT,FLOKI,34480093.79,42769137.3,30
Oct-24,18,ARBUSDT,ARB,28753498.3,32716893.71,30
Oct-24,19,WLDUSDT,WLD,26079765.85,40424827.28,30
Oct-24,20,EURUSDT,EUR,25663616.3,25732435.31,30
Oct-24,21,SHIBUSDT,SHIB,25571423.85,53968475.95,30
Oct-24,22,ADAUSDT,ADA,24306313.33,27127952.95,30
Oct-24,23,CRVUSDT,CRV,23252861.56,23601748.13,30
Oct-24,24,LTCUSDT,LTC,22651012.59,23877054.43,30
Oct-24,25,INJUSDT,INJ,21813022.43,22341512.81,30
Oct-24,26,LINKUSDT,LINK,20467650.62,23102090.22,30
Oct-24,27,PENDLEUSDT,PENDLE,20326151.11,26208721.34,30
Oct-24,28,ICPUSDT,ICP,19532663.22,19988212.81,30
Oct-24,29,APTUSDT,APT,18931354.36,24785156.66,30
Oct-24,30,OPUSDT,OP,17294645.2,18840915.08,30
Oct-24,31,FILUSDT,FIL,17097086.87,17035810.94,30
Oct-24,32,ARUSDT,AR,16346921.68,20464166.15,30
Oct-24,33,GALAUSDT,GALA,13904451.82,15163148.26,30
Oct-24,34,UNIUSDT,UNI,13676037.24,14342971.32,30
Oct-24,35,DOTUSDT,DOT,13260087.13,14332148.66,30
Oct-24,36,BCHUSDT,BCH,12566119.88,13431615.1,30
Oct-24,37,ATOMUSDT,ATOM,11621446.17,11772488.82,30
Oct-24,38,ARKMUSDT,ARKM,11523098.29,16031143.77,30
Oct-24,39,MKRUSDT,MKR,10279352.89,12494083.83,30
Oct-24,40,RAREUSDT,RARE,10143440.35,11832605.89,30
Oct-24,41,STXUSDT,STX,10138350.82,13514957.57,30
Oct-24,42,TRBUSDT,TRB,9852626.419,11258851.74,30
Oct-24,43,JASMYUSDT,JASMY,9474305.469,9982039.783,30
Oct-24,44,ENSUSDT,ENS,9315112.823,9988502.591,30
Oct-24,45,GMTUSDT,GMT,9272300.473,11030870.69,30
Oct-24,46,DYDXUSDT,DYDX,8525613.909,10489586.79,30
Oct-24,47,APEUSDT,APE,7731825.063,9001909.171,30
Oct-24,48,SUPERUSDT,SUPER,7683643.378,9079743.816,30
Oct-24,49,LDOUSDT,LDO,7510532.493,9140309.774,30
Oct-24,50,LUNCUSDT,LUNC,7007354.518,10910607.54,30
Nov-24,1,BTCUSDT,BTC,1618544687,1595393539,30
Nov-24,2,ETHUSDT,ETH,696184362.9,717915682.3,30
Nov-24,3,SOLUSDT,SOL,478610039.1,486240524.5,30
Nov-24,4,PEPEUSDT,PEPE,212109169.4,235019042.8,30
Nov-24,5,SUIUSDT,SUI,181164557.6,202394485.9,30
Nov-24,6,DOGEUSDT,DOGE,179361469.4,208438855.2,30
Nov-24,7,BNBUSDT,BNB,114239780.8,116021697.8,30
Nov-24,8,XRPUSDT,XRP,108237102.6,111609653.6,30
Nov-24,9,WLDUSDT,WLD,61643780.26,70956023.23,30
Nov-24,10,SHIBUSDT,SHIB,61075521.68,61832468.52,30
Nov-24,11,RUNEUSDT,RUNE,49883052.32,51444829.56,30
Nov-24,12,APTUSDT,APT,48408797.09,61170450.81,30
Nov-24,13,SEIUSDT,SEI,47531434.91,52201113,30
Nov-24,14,FETUSDT,FET,46443031.88,50813291.33,30
Nov-24,15,PEOPLEUSDT,PEOPLE,40385761.19,45825015.5,30
Nov-24,16,NEARUSDT,NEAR,39719820.03,43714815.44,30
Nov-24,17,FLOKIUSDT,FLOKI,39527486.77,43306730.42,30
Nov-24,18,AVAXUSDT,AVAX,39158994.09,40345300.65,30
Nov-24,19,TIAUSDT,TIA,36027447.66,39773106.17,30
Nov-24,20,TRXUSDT,TRX,34637383.43,36210350.76,30
Nov-24,21,ARBUSDT,ARB,30361721.39,33389328.78,30
Nov-24,22,ADAUSDT,ADA,27226129.36,27118638.01,30
Nov-24,23,LINKUSDT,LINK,24969047.33,26942418.29,30
Nov-24,24,UNIUSDT,UNI,24029907.94,28183598.04,30
Nov-24,25,PENDLEUSDT,PENDLE,22866891.83,22455221.83,30
Nov-24,26,EURUSDT,EUR,22856881.95,22571811.38,30
Nov-24,27,ARKMUSDT,ARKM,21916979.12,23753766.31,30
Nov-24,28,LTCUSDT,LTC,21696650.54,24809817.23,30
Nov-24,29,AAVEUSDT,AAVE,17499699.5,20366795.37,30
Nov-24,30,OPUSDT,OP,17482704.31,17383149.39,30
Nov-24,31,BCHUSDT,BCH,15447752.28,19776696.73,30
Nov-24,32,DYDXUSDT,DYDX,14541280.21,21510639.12,30
Nov-24,33,FILUSDT,FIL,14200336.91,16580431.48,30
Nov-24,34,INJUSDT,INJ,14045008.23,18685584.9,30
Nov-24,35,STXUSDT,STX,14036138.99,15849437.17,30
Nov-24,36,DOTUSDT,DOT,13705199.29,15158591.87,30
Nov-24,37,GALAUSDT,GALA,13667896.53,16361838.99,30
Nov-24,38,ICPUSDT,ICP,12862624.26,14290725.36,30
Nov-24,39,FTTUSDT,FTT,12722975.17,24417900.49,30
Nov-24,40,RAYUSDT,RAY,12601584.17,19451242.66,30
Nov-24,41,OMUSDT,OM,11106170.19,10972674.22,30
Nov-24,42,CRVUSDT,CRV,11039038.02,11214422.8,30
Nov-24,43,CELOUSDT,CELO,10911885.65,12562186.31,30
Nov-24,44,MKRUSDT,MKR,10167369.12,12975029.23,30
Nov-24,45,ARUSDT,AR,8895960.815,9715249.79,30
Nov-24,46,CHZUSDT,CHZ,8786268.489,12690349.67,30
Nov-24,47,LDOUSDT,LDO,8671506.444,9195366.613,30
Nov-24,48,SUPERUSDT,SUPER,8314428.673,8707248.149,30
Nov-24,49,ATOMUSDT,ATOM,8272722.033,9620544.174,30
Nov-24,50,LUNCUSDT,LUNC,8081029.281,9228783.171,30
Dec-24,1,BTCUSDT,BTC,3643077587,3843474137,30
Dec-24,2,ETHUSDT,ETH,1879474700,1948361833,30
Dec-24,3,DOGEUSDT,DOGE,1481624826,1844231204,30
Dec-24,4,SOLUSDT,SOL,1133400103,1173040952,30
Dec-24,5,XRPUSDT,XRP,933103143.1,972578962.4,30
Dec-24,6,PEPEUSDT,PEPE,654748461.9,891588684.8,30
Dec-24,7,BNBUSDT,BNB,369536208.6,387070214.4,30
Dec-24,8,ADAUSDT,ADA,363897897.3,372534113.3,30
Dec-24,9,SUIUSDT,SUI,311724610.2,326480008.1,30
Dec-24,10,SHIBUSDT,SHIB,229274321.3,320089552.9,30
Dec-24,11,XLMUSDT,XLM,134783317.5,259402891.1,30
Dec-24,12,AVAXUSDT,AVAX,130260678.2,160871426.3,30
Dec-24,13,WLDUSDT,WLD,125038478.1,165388937.8,30
Dec-24,14,NEARUSDT,NEAR,117903136.4,119215878.6,30
Dec-24,15,ARBUSDT,ARB,108386576.7,109311387,30
Dec-24,16,FLOKIUSDT,FLOKI,106636124.6,141724119.8,30
Dec-24,17,FETUSDT,FET,105574723.5,111911622.7,30
Dec-24,18,DOTUSDT,DOT,99702162.86,118348857.4,30
Dec-24,19,TRXUSDT,TRX,93621007.07,103039629.9,30
Dec-24,20,APTUSDT,APT,87549063.92,98509155.61,30
Dec-24,21,LTCUSDT,LTC,86740440.6,104507844.6,30
Dec-24,22,HBARUSDT,HBAR,86243161.2,126833507.9,30
Dec-24,23,LINKUSDT,LINK,83067061.83,90904197.89,30
Dec-24,24,RUNEUSDT,RUNE,77628789.3,87613839.98,30
Dec-24,25,SEIUSDT,SEI,71344499.88,95630945.24,30
Dec-24,26,UNIUSDT,UNI,71004763.18,78425452.52,30
Dec-24,27,FILUSDT,FIL,70449421.06,71631951.61,30
Dec-24,28,TIAUSDT,TIA,67033108.3,94325015.11,30
Dec-24,29,OPUSDT,OP,63568184.44,75318037.92,30
Dec-24,30,ORDIUSDT,ORDI,61281032.63,69000026.41,30
Dec-24,31,BCHUSDT,BCH,58378227.33,68319276.67,30
Dec-24,32,EURUSDT,EUR,54060635.98,53094983.48,30
Dec-24,33,GALAUSDT,GALA,47095863.26,54547731.23,30
Dec-24,34,AAVEUSDT,AAVE,46613895.63,53423382.5,30
Dec-24,35,RAYUSDT,RAY,45380679.65,57875336.79,30
Dec-24,36,ETCUSDT,ETC,45068070.47,52078187.06,30
Dec-24,37,PEOPLEUSDT,PEOPLE,43957509.81,57850882.48,30
Dec-24,38,ARKMUSDT,ARKM,42362634.85,49090428.58,30
Dec-24,39,INJUSDT,INJ,39336630.06,47143949.93,30
Dec-24,40,ICPUSDT,ICP,39133196.42,43117220.41,30
Dec-24,41,OMUSDT,OM,37804174,68803702.63,30
Dec-24,42,ATOMUSDT,ATOM,36357550.4,41563964.69,30
Dec-24,43,CRVUSDT,CRV,35516908.04,43074427.75,30
Dec-24,44,APEUSDT,APE,34893856.74,38730397.93,30
Dec-24,45,ENSUSDT,ENS,34057414.2,71595356.67,30
Dec-24,46,ARUSDT,AR,33624838.32,41434917.39,30
Dec-24,47,MEMEUSDT,MEME,32892728.84,38558003.03,30
Dec-24,48,LDOUSDT,LDO,32456049.48,39355764.18,30
Dec-24,49,PENDLEUSDT,PENDLE,31196763.34,37875629.78,30
Dec-24,50,ALGOUSDT,ALGO,31045637.29,62467531.55,30
Jan-25,1,BTCUSDT,BTC,2550846955,3206581767,30
Jan-25,2,ETHUSDT,ETH,1572006218,1923388867,30
Jan-25,3,XRPUSDT,XRP,1145368774,1398094004,30
Jan-25,4,SOLUSDT,SOL,739975571,865230169.1,30
Jan-25,5,DOGEUSDT,DOGE,680343790.6,1020213037,30
Jan-25,6,PEPEUSDT,PEPE,530325504.6,635254913.5,30
Jan-25,7,BNBUSDT,BNB,351544800.7,429914954.3,30
Jan-25,8,SUIUSDT,SUI,337027083.1,378388412.3,30
Jan-25,9,TRXUSDT,TRX,260409067.3,364348830.8,30
Jan-25,10,ADAUSDT,ADA,230182889.9,296945311.7,30
Jan-25,11,LINKUSDT,LINK,210191578.4,242009359.1,30
Jan-25,12,HBARUSDT,HBAR,202397380.9,286088868.4,30
Jan-25,13,AVAXUSDT,AVAX,122405559.9,163348055.9,30
Jan-25,14,AAVEUSDT,AAVE,118342739.9,138333621.2,30
Jan-25,15,WLDUSDT,WLD,111359987.6,151881719.9,30
Jan-25,16,UNIUSDT,UNI,107809113.2,121475083.4,30
Jan-25,17,SHIBUSDT,SHIB,107599239.7,188489779.8,30
Jan-25,18,LTCUSDT,LTC,106491642.8,139672620.1,30
Jan-25,19,DOTUSDT,DOT,102345812.5,122798306.3,30
Jan-25,20,CRVUSDT,CRV,100029118.1,127460049.7,30
Jan-25,21,XLMUSDT,XLM,95339927.96,129422021,30
Jan-25,22,FLOKIUSDT,FLOKI,83994921.62,102479494.2,30
Jan-25,23,NEARUSDT,NEAR,82860697.4,103850239.2,30
Jan-25,24,APTUSDT,APT,82628945.42,96121616.36,30
Jan-25,25,ARBUSDT,ARB,82448735.23,101054553.1,30
Jan-25,26,BONKUSDT,BONK,80692948.59,96693117.81,30
Jan-25,27,RUNEUSDT,RUNE,69781412.54,88449208.24,30
Jan-25,28,FETUSDT,FET,68228628.18,93437537.42,30
Jan-25,29,FILUSDT,FIL,61979962.19,88476980.93,30
Jan-25,30,SANDUSDT,SAND,60993140.35,101539125.4,30
Jan-25,31,GALAUSDT,GALA,59923652.27,83215799.53,30
Jan-25,32,OPUSDT,OP,55762711.53,70930088.62,30
Jan-25,33,SEIUSDT,SEI,55382774.62,69789267.86,30
Jan-25,34,ALGOUSDT,ALGO,54988547.05,74301118.57,30
Jan-25,35,ENSUSDT,ENS,48814146.63,56586458.46,30
Jan-25,36,VETUSDT,VET,45178453.72,66709271.98,30
Jan-25,37,ETCUSDT,ETC,44919678.92,63963203.13,30
Jan-25,38,TIAUSDT,TIA,41920672.77,61675038.8,30
Jan-25,39,EURUSDT,EUR,41881120.56,49548502.66,30
Jan-25,40,JASMYUSDT,JASMY,39978613.85,65923585.33,30
Jan-25,41,STXUSDT,STX,39003431.88,49570915.45,30
Jan-25,42,LDOUSDT,LDO,37436100.06,42090428.89,30
Jan-25,43,BCHUSDT,BCH,36427306.57,59001559.15,30
Jan-25,44,DYDXUSDT,DYDX,34917982.93,47815208.21,30
Jan-25,45,ICPUSDT,ICP,34680753.25,43719224.4,30
Jan-25,46,ORDIUSDT,ORDI,33178877.51,64946875.88,30
Jan-25,47,RSRUSDT,RSR,32335432.05,79091222.04,30
Jan-25,48,ATOMUSDT,ATOM,31931504.76,41059837.69,30
Jan-25,49,ARUSDT,AR,31417750.27,42868166.79,30
Jan-25,50,INJUSDT,INJ,30196828,40296934.59,30
Feb-25,1,BTCUSDT,BTC,2531041904,2835205109,30
Feb-25,2,ETHUSDT,ETH,1501159945,1600475017,30
Feb-25,3,XRPUSDT,XRP,833314289.4,1099389764,30
Feb-25,4,SOLUSDT,SOL,809725648.9,1342189209,30
Feb-25,5,DOGEUSDT,DOGE,544898801.4,654481624.8,30
Feb-25,6,SUIUSDT,SUI,300170240.4,334425631.6,30
Feb-25,7,PEPEUSDT,PEPE,286136047.9,326119531.3,30
Feb-25,8,ADAUSDT,ADA,195828940.5,234715036.2,30
Feb-25,9,BNBUSDT,BNB,191380130,198145242.4,30
Feb-25,10,TRXUSDT,TRX,155505627.1,191527190.3,30
Feb-25,11,LINKUSDT,LINK,127671923.2,152280847.1,30
Feb-25,12,HBARUSDT,HBAR,116350753,154527924.3,30
Feb-25,13,WLDUSDT,WLD,102712798.9,117965572.3,30
Feb-25,14,LTCUSDT,LTC,84253972.11,124816563,30
Feb-25,15,XLMUSDT,XLM,78644361.95,105479444,30
Feb-25,16,AVAXUSDT,AVAX,75400697.5,87196920.62,30
Feb-25,17,RUNEUSDT,RUNE,71453855.31,96221373.07,30
Feb-25,18,AAVEUSDT,AAVE,64627684.05,82151576.94,30
Feb-25,19,SHIBUSDT,SHIB,62877193.14,84374272.16,30
Feb-25,20,FETUSDT,FET,62585373.36,63660637.78,30
Feb-25,21,ARBUSDT,ARB,54078183.41,61336748.02,30
Feb-25,22,APTUSDT,APT,53577221.85,59986999.7,30
Feb-25,23,NEARUSDT,NEAR,53162742.35,56307696.67,30
Feb-25,24,GALAUSDT,GALA,52067810.28,54653368.81,30
Feb-25,25,UNIUSDT,UNI,49915485.93,50683455.5,30
Feb-25,26,FLOKIUSDT,FLOKI,49895791.45,51224102.32,30
Feb-25,27,BONKUSDT,BONK,47406074.55,77162286.39,30
Feb-25,28,DOTUSDT,DOT,46171114.03,53525269.59,30
Feb-25,29,CRVUSDT,CRV,44109825.29,48474838.08,30
Feb-25,30,FILUSDT,FIL,40405833.4,46881949.5,30
Feb-25,31,EURUSDT,EUR,39291022.22,40614178.97,30
Feb-25,32,ALGOUSDT,ALGO,37892947.23,46041290.65,30
Feb-25,33,SEIUSDT,SEI,37057809.24,38165429.7,30
Feb-25,34,OPUSDT,OP,33004361.2,39102208.43,30
Feb-25,35,TIAUSDT,TIA,30612676.83,35439634.13,30
Feb-25,36,SANDUSDT,SAND,30433139.91,37715734.48,30
Feb-25,37,LDOUSDT,LDO,29764941.97,36575409.25,30
Feb-25,38,ZENUSDT,ZEN,28443577.36,32294505.71,30
Feb-25,39,GMTUSDT,GMT,27607770.66,31135212.54,30
Feb-25,40,VETUSDT,VET,27384694.15,32784171.07,30
Feb-25,41,1000SATSUSDT,1000SATS,26257475.19,27695770.13,30
Feb-25,42,INJUSDT,INJ,24958047.7,29911753.78,30
Feb-25,43,ETCUSDT,ETC,24783500.3,27377262.44,30
Feb-25,44,ICPUSDT,ICP,24746995.82,24651389.3,30
Feb-25,45,JASMYUSDT,JASMY,24574641.98,28664546.43,30
Feb-25,46,RAYUSDT,RAY,24459878.04,41088183.36,30
Feb-25,47,PHAUSDT,PHA,22380275.52,30594414.06,30
Feb-25,48,BCHUSDT,BCH,21850496.4,23944382.13,30
Feb-25,49,IOTAUSDT,IOTA,21554545.73,23695385.87,30
Feb-25,50,OMUSDT,OM,20109963.91,37513606.49,30
Mar-25,1,BTCUSDT,BTC,2208999155,2668271330,30
Mar-25,2,ETHUSDT,ETH,1660795284,1861019003,30
Mar-25,3,SOLUSDT,SOL,704753926.2,811957091.9,30
Mar-25,4,XRPUSDT,XRP,559215386.3,831448498.3,30
Mar-25,5,DOGEUSDT,DOGE,271919031.2,351726856.7,30
Mar-25,6,SUIUSDT,SUI,250239209.4,285108034.8,30
Mar-25,7,BNBUSDT,BNB,229184606,299173837.9,30
Mar-25,8,PEPEUSDT,PEPE,180070213.2,221038547.9,30
Mar-25,9,LTCUSDT,LTC,176608844.6,189304451.2,30
Mar-25,10,TRXUSDT,TRX,122594778.8,161235280,30
Mar-25,11,ADAUSDT,ADA,121725932.5,156205939.9,30
Mar-25,12,LINKUSDT,LINK,81258103.91,103218323.6,30
Mar-25,13,RUNEUSDT,RUNE,72399463.77,113785899.1,30
Mar-25,14,HBARUSDT,HBAR,69234142.09,89446720.97,30
Mar-25,15,OMUSDT,OM,67315281.83,78803980.31,30
Mar-25,16,APTUSDT,APT,61266379.41,66069000.77,30
Mar-25,17,AVAXUSDT,AVAX,54573326.38,75052573.34,30
Mar-25,18,AAVEUSDT,AAVE,51953420.91,60124309.79,30
Mar-25,19,WLDUSDT,WLD,50397196.78,60111649.1,30
Mar-25,20,CAKEUSDT,CAKE,44034688.96,69288257.59,30
Mar-25,21,NEARUSDT,NEAR,42368544.87,50311956.26,30
Mar-25,22,LDOUSDT,LDO,39876076.27,47033652.14,30
Mar-25,23,SHIBUSDT,SHIB,39732664.95,53097796.75,30
Mar-25,24,DOTUSDT,DOT,34929868.05,49342888.15,30
Mar-25,25,FLOKIUSDT,FLOKI,34624515.81,38972999.99,30
Mar-25,26,UNIUSDT,UNI,34318126.42,42587501.02,30
Mar-25,27,XLMUSDT,XLM,32344399.58,42665283.49,30
Mar-25,28,RAYUSDT,RAY,31414390.38,38548270.56,30
Mar-25,29,ARBUSDT,ARB,30958300.09,42265579.95,30
Mar-25,30,FETUSDT,FET,29835509.78,35939969.34,30
Mar-25,31,SEIUSDT,SEI,27549584.39,39135151.09,30
Mar-25,32,TIAUSDT,TIA,27377795.87,32599938.75,30
Mar-25,33,OPUSDT,OP,27318494.65,36749374.33,30
Mar-25,34,EURUSDT,EUR,26790718.82,31276965.69,30
Mar-25,35,CRVUSDT,CRV,26761240.44,32235074.19,30
Mar-25,36,FILUSDT,FIL,23594213.36,30518047.51,30
Mar-25,37,BONKUSDT,BONK,23540285.23,28142878.6,30
Mar-25,38,ARKMUSDT,ARKM,22608335.26,26977390.86,30
Mar-25,39,ACHUSDT,ACH,22243354.94,37518399.08,30
Mar-25,40,ORDIUSDT,ORDI,21004369.86,24386023.75,30
Mar-25,41,ALGOUSDT,ALGO,20836373.08,23865593.22,30
Mar-25,42,INJUSDT,INJ,20129455.61,23724328.57,30
Mar-25,43,GALAUSDT,GALA,20060271.17,25949698.33,30
Mar-25,44,PENDLEUSDT,PENDLE,19656534.74,22951827.53,30
Mar-25,45,GMTUSDT,GMT,15686622.13,18132074.07,30
Mar-25,46,ATOMUSDT,ATOM,15267756.18,17500380.38,30
Mar-25,47,ETCUSDT,ETC,14866120.14,21694460.22,30
Mar-25,48,VETUSDT,VET,14498347.54,18616602.66,30
Mar-25,49,MKRUSDT,MKR,13745322.18,25182563.15,30
Mar-25,50,ICPUSDT,ICP,13320160.95,15913808.2,30
Apr-25,1,BTCUSDT,BTC,1932406756,2226050263,30
Apr-25,2,ETHUSDT,ETH,861973623.9,1102600042,30
Apr-25,3,SOLUSDT,SOL,460310707.8,541896745.6,30
Apr-25,4,XRPUSDT,XRP,449075128.3,571342556.3,30
Apr-25,5,BNBUSDT,BNB,183131228.6,219218101,30
Apr-25,6,PEPEUSDT,PEPE,172189569.8,168016272.3,30
Apr-25,7,DOGEUSDT,DOGE,166061097.4,196151992.7,30
Apr-25,8,SUIUSDT,SUI,134535399.1,164649567.4,30
Apr-25,9,ADAUSDT,ADA,122524718.8,242160884.1,30
Apr-25,10,TRXUSDT,TRX,99006953.14,113409692.1,30
Apr-25,11,LTCUSDT,LTC,56107880.69,75619724.04,30
Apr-25,12,LINKUSDT,LINK,48681413.03,69954563.13,30
Apr-25,13,AVAXUSDT,AVAX,48426924.66,58927606.78,30
Apr-25,14,WIFUSDT,WIF,43804575.99,55740927.46,30
Apr-25,15,HBARUSDT,HBAR,39980969.42,58715379.33,30
Apr-25,16,EURUSDT,EUR,34107073.44,34824697.92,30
Apr-25,17,AAVEUSDT,AAVE,30881209.7,45240249.72,30
Apr-25,18,NEARUSDT,NEAR,29612685.3,36878569.77,30
Apr-25,19,RUNEUSDT,RUNE,28910583.8,38630855.75,30
Apr-25,20,CAKEUSDT,CAKE,28867228.91,53697787.56,30
Apr-25,21,WLDUSDT,WLD,26466815.01,31629355.44,30
Apr-25,22,DOTUSDT,DOT,26053218.58,29461015.67,30
Apr-25,23,CRVUSDT,CRV,23440467.44,25389811.36,30
Apr-25,24,SHIBUSDT,SHIB,22385766.09,30237556.99,30
Apr-25,25,SEIUSDT,SEI,20237251.72,23328105.95,30
Apr-25,26,BONKUSDT,BONK,18617389.87,19571951.97,30
Apr-25,27,APTUSDT,APT,18177692,24828578.92,30
Apr-25,28,UNIUSDT,UNI,17584344.99,21727886.08,30
Apr-25,29,FETUSDT,FET,17404316.12,20316561.61,30
Apr-25,30,OMUSDT,OM,17173890.66,20585461.52,30
Apr-25,31,FLOKIUSDT,FLOKI,16677279.38,18861126.48,30
Apr-25,32,BCHUSDT,BCH,16399683.01,29319227.84,30
Apr-25,33,ARBUSDT,ARB,16302479.47,21571944.94,30
Apr-25,34,XLMUSDT,XLM,15460992.53,22111239.37,30
Apr-25,35,TIAUSDT,TIA,15375762.05,19025006.61,30
